CODI_PROGRAMA;CODEX;CODASS;CREDITS;CURS;Q;APR;NOTA_PROF;NOTA_NUM_AVAL;NF;GR
752;261106;240132;4.5;2013;2;S;7.5;7.5;7.5;21
752;261106;240053;6;2014;2;S;5;5;5;11
752;261106;240042;6;2014;1;S;5;5;5;11
752;261106;240062;4.5;2015;1;S;5;5;5;41
752;261106;240063;6;2015;1;S;5;5;5;41
752;261106;240073;4.5;2015;2;S;5;5;5;34
752;261106;240133;6;2013;1;S;6.5;6.5;6.5;40
752;261106;240051;6;2014;1;S;6.9;6.9;6.9;20
752;261106;240043;4.5;2014;1;S;6.8;6.8;6.8;41
752;261106;240061;6;2014;2;S;5.5;5.5;5.5;41
752;261106;240071;6;2015;2;S;6;6;6;41
752;261106;240162;4.5;2016;2;S;5.1;5.1;5.1;10
752;261106;240044;3;2014;1;S;7;7;7;11
752;261106;240064;3;2015;1;S;9;9;9;12
752;261106;240054;4.5;2014;2;S;7.2;7.2;7.2;12
752;261106;240151;4.5;2014;2;S;6.3;6.3;6.3;43
752;261106;240172;6;2015;2;S;5.9;5.9;5.9;22
752;261106;240180;12;2016;2;N;0;0;0;10
752;261106;240131;6;2013;2;S;6.5;6.5;6.5;20
752;261106;240172;6;2015;1;N;2.5;2.5;2.5;33
752;261112;240151;4.5;2014;2;S;8.1;8.1;8.1;42
752;261112;240132;4.5;2013;1;S;6.3;6.3;6.3;11
752;261112;240052;6;2014;1;S;6.1;6.1;6.1;34
752;261112;240053;6;2014;1;S;5;5;5;31
752;261112;240501;3;2014;1;S;8.2;8.2;8.2;10
752;261112;280A006;3;2015;1;S;;;;
752;261112;240133;6;2013;1;S;5.7;5.7;5.7;10
752;261112;240033;4.5;2013;1;S;4.5;4.5;5;12
752;261112;240043;4.5;2013;2;S;7.9;7.9;7.9;12
752;261112;240063;6;2014;2;S;5.6;5.6;5.6;11
752;261112;240615;4.5;2015;2;S;8.6;8.6;8.6;10
752;261112;240054;4.5;2014;1;N;3.9;3.9;3.9;34
752;261112;240062;4.5;2015;1;S;7.2;7.2;7.2;11
752;261112;240180;12;2015;2;S;9.5;9.5;9.5;10
752;261112;240044;3;2013;2;S;8;8;8;32
752;261112;240061;6;2015;1;S;5.6;5.6;5.6;11
752;261112;240141;6;2013;2;S;4.2;4.2;5;12
752;261112;240051;6;2014;2;S;6.5;6.5;6.5;40
752;261112;240054;4.5;2014;2;S;5.9;5.9;5.9;40
752;261112;240073;4.5;2015;2;S;5.7;5.7;5.7;42
752;261112;240131;6;2013;1;S;7.1;7.1;7.1;10
752;261112;240032;4.5;2013;1;S;5.7;5.7;5.7;11
752;261112;240162;4.5;2015;1;S;5.3;5.3;5.3;10
752;261112;240071;6;2015;2;S;6.2;6.2;6.2;11
752;261112;240072;7.5;2015;2;S;6.1;6.1;6.1;12
752;261112;240041;6;2013;2;S;7.1;7.1;7.1;10
752;261112;240172;6;2015;2;S;5;5;5;33
752;261112;240031;6;2013;1;S;7.1;7.1;7.1;10
752;261112;240042;6;2013;2;S;5.4;5.4;5.4;12
752;261112;240171;6;2015;1;S;6.2;6.2;6.2;13
752;261112;240055;3;2014;1;S;7.1;7.1;7.1;32
752;261112;240161;6;2015;1;S;5.1;5.1;5.1;11
752;261112;240064;3;2015;1;S;8;8;8;13
752;261141;240161;6;2014;2;S;7.6;7.6;7.6;54
752;261141;240053;6;2014;1;S;5;5;5;41
752;261141;240131;6;2013;1;S;6.1;6.1;6.1;20
752;261141;240072;7.5;2015;1;S;6;6;6;42
752;261141;240063;6;2014;2;S;6.8;6.8;6.8;51
752;261141;240180;12;2015;2;S;8;8;8;10
752;261141;240132;4.5;2013;2;S;9.4;9.4;9.4;31
752;261141;240062;4.5;2014;2;S;7.8;7.8;7.8;52
752;261141;240151;4.5;2014;1;S;7;7;7;41
752;261141;240132;4.5;2013;1;N;4.1;4.1;4.1;22
752;261141;240043;4.5;2013;2;S;7.3;7.3;7.3;12
752;261141;240506;3;2013;2;S;8.5;8.5;8.5;10
752;261141;240042;6;2013;2;S;5.9;5.9;5.9;12
752;261141;240064;3;2014;2;S;8.8;8.8;8.8;22
752;261141;240032;4.5;2013;1;S;6.5;6.5;6.5;22
752;261141;240041;6;2013;2;S;7;7;7;10
752;261141;240044;3;2013;2;S;8.6;8.6;8.6;32
752;261141;240055;3;2014;1;S;7.5;7.5;7.5;41
752;261141;240033;4.5;2013;1;S;5;5;5;24
752;261141;240061;6;2014;2;S;5.6;5.6;5.6;52
752;261141;240071;6;2015;1;S;5.8;5.8;5.8;41
752;261141;240162;4.5;2014;2;S;6.8;6.8;6.8;50
752;261141;240051;6;2014;1;S;7.5;7.5;7.5;40
752;261141;240052;6;2014;1;S;7.7;7.7;7.7;43
752;261141;240073;4.5;2015;1;S;6.5;6.5;6.5;41
752;261141;240031;6;2013;1;S;6.3;6.3;6.3;20
752;261141;240141;6;2013;2;S;5;5;5;12
752;261141;240133;6;2013;1;S;6.2;6.2;6.2;20
752;261141;240171;6;2015;1;S;5;5;5;41
752;261141;240054;4.5;2014;1;S;5;5;5;43
752;261141;240172;6;2015;1;S;6;6;6;43
752;261146;240051;6;2014;1;S;5;5;5;30
752;261146;240041;6;2013;2;S;5.7;5.7;5.7;30
752;261146;240172;6;2015;2;S;6.4;6.4;6.4;20
752;261146;240033;4.5;2013;1;S;5.5;5.5;5.5;33
752;261146;240055;3;2014;1;S;7;7;7;31
752;261146;240133;6;2013;2;S;5.5;5.5;5.5;30
752;261146;240062;4.5;2014;2;S;7.2;7.2;7.2;22
752;261146;240032;4.5;2013;1;S;6.3;6.3;6.3;32
752;261146;240501;3;2014;1;S;7.2;7.2;7.2;10
752;261146;240610;4.5;2015;2;S;6.4;6.4;6.4;10
752;261146;240064;3;2015;1;S;8.5;8.5;8.5;12
752;261146;240161;6;2014;2;S;5.2;5.2;5.2;24
752;261146;240063;6;2014;2;S;6.3;6.3;6.3;22
752;261146;280A006;3;2015;1;S;;;;
752;261146;240131;6;2013;1;S;5.9;5.9;5.9;30
752;261146;240151;4.5;2014;1;S;5.1;5.1;5.1;31
752;261146;240052;6;2014;1;S;7;7;7;32
752;261146;240042;6;2013;2;S;6.2;6.2;6.2;31
752;261146;240649;4.5;2015;1;S;8.1;8.1;8.1;10
752;261146;240172;6;2015;1;N;4.5;4.5;4.5;23
752;261146;240141;6;2013;2;S;5.1;5.1;5.1;33
752;261146;240054;4.5;2014;2;S;6.4;6.4;6.4;40
752;261146;240171;6;2015;2;S;9.2;9.2;9.2;21
752;261146;240031;6;2013;1;S;5;5;5;30
752;261146;240043;4.5;2013;2;S;7.7;7.7;7.7;31
752;261146;240054;4.5;2014;1;N;4.1;4.1;4.1;31
752;261146;240072;7.5;2015;1;S;6;6;6;24
752;261146;240071;6;2015;1;S;6.1;6.1;6.1;21
752;261146;240061;6;2014;2;S;6;6;6;23
752;261146;240180;12;2015;2;S;10;10;10;10
752;261146;240132;4.5;2013;1;S;6;6;6;33
752;261146;240044;3;2013;2;S;8;8;8;33
752;261146;240162;4.5;2014;2;S;6.2;6.2;6.2;20
752;261146;240133;6;2013;1;N;0;0;0;30
752;261146;240053;6;2014;1;S;5;5;5;54
752;261146;240PE004;6;2015;1;S;8;8;8;10
752;261146;240073;4.5;2015;1;S;7.5;7.5;7.5;52
752;261150;240054;4.5;2014;2;S;5.7;5.7;5.7;24
752;261150;240042;6;2014;1;S;5.6;5.6;5.6;31
752;261150;240031;6;2013;2;S;5.9;5.9;5.9;20
752;261150;240161;6;2015;1;S;5.8;5.8;5.8;31
752;261150;240061;6;2015;1;S;5.8;5.8;5.8;32
752;261150;240063;6;2015;1;S;6.2;6.2;6.2;31
752;261150;240062;4.5;2015;1;S;7.8;7.8;7.8;31
752;261150;240043;4.5;2014;1;S;7.2;7.2;7.2;32
752;261150;240652;4.5;2016;1;N;0;0;0;10
752;261150;240133;6;2013;1;S;6.4;6.4;6.4;20
752;261150;240617;4.5;2016;1;S;6.9;6.9;6.9;10
752;261150;240131;6;2013;2;S;6.7;6.7;6.7;20
752;261150;240132;4.5;2013;2;S;6.8;6.8;6.8;22
752;261150;240141;6;2014;1;S;7.9;7.9;7.9;32
752;261150;240172;6;2015;2;S;7.5;7.5;7.5;22
752;261150;240053;6;2015;1;S;5.5;5.5;5.5;50
752;261150;240041;6;2014;1;S;6.1;6.1;6.1;30
752;261150;240064;3;2015;1;S;7.6;7.6;7.6;33
752;261150;240073;4.5;2015;2;S;5.5;5.5;5.5;24
752;261150;240071;6;2015;2;S;5.8;5.8;5.8;22
752;261150;240171;6;2015;2;S;6.7;6.7;6.7;23
752;261150;240402;3;2014;1;S;6.3;6.3;6.3;10
752;261150;240032;4.5;2013;2;S;7.3;7.3;7.3;22
752;261150;240053;6;2014;2;N;3;3;3;22
752;261150;240052;6;2014;2;S;5.1;5.1;5.1;32
752;261150;240151;4.5;2014;2;S;6.2;6.2;6.2;43
752;261150;240180;12;2016;1;S;10;10;10;10
752;261150;240051;6;2014;2;S;6;6;6;20
752;261150;240055;3;2014;2;S;5.8;5.8;5.8;12
752;261150;240072;7.5;2015;2;S;5;5;5;23
752;261150;240033;4.5;2013;2;S;4;4;5;33
752;261150;240162;4.5;2015;1;S;5.4;5.4;5.4;30
752;261150;240044;3;2014;1;S;8.5;8.5;8.5;13
752;261151;240607;4.5;2015;2;S;7.8;7.8;7.8;10
752;261151;240061;6;2015;1;S;6.1;6.1;6.1;23
752;261151;240053;6;2014;2;S;5.6;5.6;5.6;20
752;261151;240052;6;2014;2;S;7.3;7.3;7.3;21
752;261151;240131;6;2013;2;S;7;7;7;30
752;261151;240054;4.5;2014;2;S;6.2;6.2;6.2;31
752;261151;240071;6;2015;2;S;6.4;6.4;6.4;31
752;261151;240132;4.5;2013;1;S;5.2;5.2;5.2;23
752;261151;240055;3;2014;2;S;6.2;6.2;6.2;21
752;261151;240043;4.5;2014;1;S;6.4;6.4;6.4;13
752;261151;240062;4.5;2015;1;S;7.2;7.2;7.2;21
752;261151;240063;6;2015;1;S;6.9;6.9;6.9;21
752;261151;240405;3;2014;1;S;10;10;10;10
752;261151;240032;4.5;2013;1;S;5.8;5.8;5.8;42
752;261151;240041;6;2013;2;S;5.5;5.5;5.5;30
752;261151;240044;3;2014;1;S;9.2;9.2;9.2;21
752;261151;240064;3;2015;1;S;9.3;9.3;9.3;31
752;261151;240151;4.5;2014;2;S;5.8;5.8;5.8;22
752;261151;240073;4.5;2015;2;S;6.3;6.3;6.3;22
752;261151;240072;7.5;2015;2;S;5.1;5.1;5.1;14
752;261151;240180;12;2016;1;S;9;9;9;10
752;261151;240141;6;2014;1;S;5.3;5.3;5.3;31
752;261151;240162;4.5;2015;1;S;5.6;5.6;5.6;20
752;261151;240051;6;2014;2;S;7.7;7.7;7.7;20
752;261151;240172;6;2015;2;S;5.4;5.4;5.4;23
752;261151;240042;6;2013;2;S;6;6;6;32
752;261151;240161;6;2015;1;S;6.6;6.6;6.6;21
752;261151;240133;6;2013;1;S;5.1;5.1;5.1;40
752;261151;240171;6;2015;2;S;6.3;6.3;6.3;32
752;261151;240053;6;2014;1;N;4.2;4.2;4.2;33
752;261151;240031;6;2013;2;S;7.1;7.1;7.1;30
752;261151;240033;4.5;2013;2;S;6.6;6.6;6.6;22
752;261154;620A022;1.5;2016;2;S;;;;
752;261154;240171;6;2017;1;N;1;1;1;20
752;261154;240042;6;2014;1;S;5;5;5;11
752;261154;240033;4.5;2015;1;S;5;5;5;21
752;261154;240031;6;2013;2;N;3.9;3.9;3.9;30
752;261154;240151;4.5;2015;1;N;3.3;3.3;3.3;31
752;261154;240063;6;2016;2;S;5.4;5.4;5.4;40
752;261154;240063;6;2016;1;N;3.9;3.9;3.9;14
752;261154;240162;4.5;2015;2;N;4.8;4.8;4.8;10
752;261154;240051;6;2015;1;S;5.2;5.2;5.2;11
752;261154;240064;3;2015;2;S;7.8;7.8;7.8;31
752;261154;240161;6;2016;1;N;3.8;3.8;3.8;34
752;261154;240072;7.5;2016;1;S;5;5;5;32
752;261154;240133;6;2014;2;S;5.6;5.6;5.6;10
752;261154;280A006;3;2016;1;S;;;;
752;261154;240162;4.5;2016;2;N;3.3;4.8;4.8;40
752;261154;240033;4.5;2014;1;N;4.4;4.4;4.4;24
752;261154;240044;3;2014;1;S;7.8;7.8;7.8;33
752;261154;240043;4.5;2014;2;S;5.2;5.2;5.2;13
752;261154;240133;6;2014;1;N;4.3;4.3;4.3;20
752;261154;240062;4.5;2015;2;S;5.9;5.9;5.9;11
752;261154;240054;4.5;2015;2;S;5;5;5;10
752;261154;240151;4.5;2016;1;N;1.7;1.7;1.7;10
752;261154;240032;4.5;2013;2;S;5;5;5;11
752;261154;240132;4.5;2013;2;S;5.3;5.3;5.3;11
752;261154;240053;6;2014;2;S;5;5;5;34
752;261154;240052;6;2015;1;S;5.2;5.2;5.2;12
752;261154;240133;6;2013;2;N;3.9;3.9;3.9;10
752;261154;240A008;1;2016;1;S;;;;
752;261154;240171;6;2016;1;N;1.2;1.2;1.2;33
752;261154;240180;12;2016;2;S;7.5;7.5;7.5;10
752;261154;240051;6;2014;2;N;4.6;4.6;4.6;10
752;261154;240073;4.5;2017;1;N;4;4;4;10
752;261154;240141;6;2015;1;S;5;5;5;32
752;261154;240054;4.5;2015;1;N;3.3;3.3;3.3;41
752;261154;240151;4.5;2016;2;S;5.8;5.8;5.8;30
752;261154;240504;3;2014;1;S;8.5;8.5;8.5;10
752;261154;240A006;1;2015;2;S;;;;
752;261154;240055;3;2015;1;S;5.2;5.2;5.2;32
752;261154;240061;6;2015;2;S;5;5;5;42
752;261154;240161;6;2017;1;S;6.6;6.6;6.6;13
752;261154;240141;6;2014;2;N;2.2;2.2;2.2;13
752;261154;240031;6;2014;1;S;5.1;5.1;5.1;20
752;261154;240172;6;2015;2;S;5.2;5.2;5.2;42
752;261154;240071;6;2016;1;S;6.9;6.9;6.9;41
752;261154;240171;6;2016;2;N;2.8;2.8;2.8;33
752;261154;240041;6;2014;1;S;7;7;7;20
752;261154;240073;4.5;2016;2;N;2.7;2.7;2.7;13
752;261154;240131;6;2013;2;S;6;6;6;10
752;261154;240161;6;2016;2;N;4.1;4.1;4.1;10
752;261161;240072;7.5;2015;2;S;7.2;7.2;7.2;11
752;261161;240043;4.5;2014;1;S;6.2;6.2;6.2;32
752;261161;240031;6;2014;1;S;6.8;6.8;6.8;21
752;261161;240033;4.5;2013;1;S;8;8;8;42
752;261161;240055;3;2014;2;S;6.1;6.1;6.1;21
752;261161;240649;4.5;2016;1;S;7;7;7;10
752;261161;240053;6;2014;1;S;5.4;5.4;5.4;44
752;261161;240042;6;2013;2;S;8.2;8.2;8.2;21
752;261161;240162;4.5;2015;1;S;6;6;6;20
752;261161;240638;4.5;2015;1;S;7.5;7.5;7.5;10
752;261161;240071;6;2015;1;S;6.8;6.8;6.8;12
752;261161;240054;4.5;2014;2;S;5.6;5.6;5.6;21
752;261161;240401;3;2013;2;S;6.5;6.5;6.5;10
752;261161;240639;4.5;2015;1;S;8.1;8.1;8.1;10
752;261161;240610;4.5;2014;2;S;9.6;9.6;9.6;10
752;261161;240073;4.5;2015;2;S;7.4;7.4;7.4;11
752;261161;240132;4.5;2013;1;S;8.3;8.3;8.3;12
752;261161;240044;3;2014;1;S;8.6;8.6;8.6;11
752;261161;240063;6;2015;1;S;6.7;6.7;6.7;12
752;261161;240032;4.5;2014;1;S;5.3;5.3;5.3;32
752;261161;240172;6;2016;1;S;5.2;5.2;5.2;21
752;261161;240141;6;2013;2;S;8;8;8;21
752;261161;240161;6;2014;2;S;5.6;5.6;5.6;21
752;261161;240052;6;2014;2;S;5.5;5.5;5.5;21
752;261161;240171;6;2015;2;N;3.7;3.7;3.7;11
752;261161;240172;6;2015;2;N;1.9;1.9;1.9;11
752;261161;240061;6;2015;1;S;6.9;6.9;6.9;33
752;261161;240151;4.5;2014;2;S;7.8;7.8;7.8;22
752;261161;240133;6;2013;1;S;5.1;5.1;5.1;10
752;261161;240041;6;2013;2;S;6.4;6.4;6.4;20
752;261161;240062;4.5;2013;2;S;5.7;5.7;5.7;41
752;261161;240131;6;2013;2;S;5.2;5.2;5.2;10
752;261161;240064;3;2014;2;S;8.5;8.5;8.5;43
752;261161;240051;6;2014;1;S;7;7;7;10
752;261161;240171;6;2016;1;S;5.2;5.2;5.2;11
752;261161;240180;12;2016;1;S;10;10;10;10
752;261166;240055;3;2014;2;S;6.2;6.2;6.2;21
752;261166;240052;6;2014;2;S;7.3;7.3;7.3;13
752;261166;240605;4.5;2015;2;S;8;8;8;10
752;261166;240A011;3;2015;2;S;;;;
752;261166;240043;4.5;2014;1;S;6.8;6.8;6.8;21
752;261166;240042;6;2013;2;S;5.1;5.1;5.1;11
752;261166;240054;4.5;2014;1;S;5;5;5;24
752;261166;240180;12;2016;1;S;9;9;9;10
752;261166;240044;3;2014;1;S;8.5;8.5;8.5;12
752;261166;240151;4.5;2014;2;S;6.2;6.2;6.2;23
752;261166;240073;4.5;2015;2;S;5.3;5.3;5.3;23
752;261166;240A011;3;2015;1;S;;;;
752;261166;240171;6;2016;1;N;3.8;3.8;3.8;34
752;261166;240053;6;2014;2;S;6.8;6.8;6.8;12
752;261166;240162;4.5;2014;2;N;2.9;2.9;2.9;30
752;261166;240PE002;4;2015;2;S;9.5;9.5;9.5;10
752;261166;240072;7.5;2015;2;S;5.4;5.4;5.4;22
752;261166;240032;4.5;2013;1;S;5.4;5.4;5.4;51
752;261166;240402;3;2014;1;S;7.6;7.6;7.6;10
752;261166;240171;6;2016;2;S;5.9;5.9;5.9;12
752;261166;240041;6;2013;2;S;6;6;6;50
752;261166;240131;6;2013;2;S;5.7;5.7;5.7;10
752;261166;240141;6;2014;1;S;7.1;7.1;7.1;11
752;261166;240162;4.5;2015;1;S;5.8;5.8;5.8;10
752;261166;240617;4.5;2016;1;S;7.7;7.7;7.7;10
752;261166;240061;6;2015;1;S;5.3;5.3;5.3;11
752;261166;240063;6;2015;2;S;5.8;5.8;5.8;14
752;261166;240051;6;2014;2;S;7.2;7.2;7.2;20
752;261166;240133;6;2013;1;S;6.5;6.5;6.5;50
752;261166;240132;4.5;2014;1;S;5;5;5;32
752;261166;240033;4.5;2013;2;N;3.9;3.9;3.9;11
752;261166;240031;6;2013;2;S;6.5;6.5;6.5;10
752;261166;240132;4.5;2013;2;N;3.6;3.6;3.6;11
752;261166;240172;6;2016;1;N;4.3;4.3;4.3;24
752;261166;240172;6;2016;2;S;5.9;5.9;5.9;12
752;261166;240064;3;2015;1;S;8.5;8.5;8.5;12
752;261166;240062;4.5;2015;1;S;6;6;6;11
752;261166;240071;6;2015;2;S;6.7;6.7;6.7;32
752;261166;240161;6;2015;1;S;5.5;5.5;5.5;11
752;261166;240033;4.5;2014;1;S;6.4;6.4;6.4;10
752;261169;240161;6;2014;2;S;6.4;6.4;6.4;
752;261169;240061;6;2014;2;S;6.4;6.4;6.4;
752;261169;240072;7.5;2015;1;S;6.4;6.4;6.4;
752;261169;240053;6;2014;1;S;6.4;6.4;6.4;
752;261169;240151;4.5;2014;1;S;6.4;6.4;6.4;
752;261169;240131;6;2013;1;S;5.6;5.6;5.6;10
752;261169;240133;6;2013;1;S;6.3;6.3;6.3;10
752;261169;240032;4.5;2013;1;S;6.5;6.5;6.5;12
752;261169;240041;6;2013;2;S;8;8;8;20
752;261169;240042;6;2013;2;S;7.1;7.1;7.1;22
752;261169;240064;3;2014;2;S;6.4;6.4;6.4;
752;261169;240071;6;2015;1;S;6.4;6.4;6.4;
752;261169;240141;6;2013;2;S;6.7;6.7;6.7;22
752;261169;240051;6;2014;1;S;6.4;6.4;6.4;
752;261169;240062;4.5;2014;2;S;6.4;6.4;6.4;
752;261169;240171;6;2015;1;S;6.4;6.4;6.4;
752;261169;240033;4.5;2013;1;S;5.4;5.4;5.4;12
752;261169;240506;3;2013;2;S;8.3;8.3;8.3;10
752;261169;240055;3;2014;1;S;6.4;6.4;6.4;
752;261169;240052;6;2014;1;S;6.4;6.4;6.4;
752;261169;240073;4.5;2015;1;S;6.4;6.4;6.4;
752;261169;240132;4.5;2013;1;S;6.3;6.3;6.3;12
752;261169;240054;4.5;2014;1;S;6.4;6.4;6.4;
752;261169;240172;6;2015;1;S;6.4;6.4;6.4;
752;261169;240180;12;2015;2;S;6.4;6.4;6.4;10
752;261169;240031;6;2013;1;S;6.3;6.3;6.3;10
752;261169;240043;4.5;2013;2;S;6;6;6;22
752;261169;240063;6;2014;2;S;6.4;6.4;6.4;
752;261169;240044;3;2013;2;S;9.1;9.1;9.1;36
752;261169;240162;4.5;2014;2;S;6.4;6.4;6.4;
752;261170;240151;4.5;2014;1;S;5.8;5.8;5.8;42
752;261170;240172;6;2016;1;S;5.8;5.8;5.8;
752;261170;240053;6;2015;1;N;3.2;3.2;3.2;30
752;261170;240064;3;2014;2;S;8.4;8.4;8.4;44
752;261170;240043;4.5;2014;1;S;5;5;5;22
752;261170;240054;4.5;2015;1;N;3.4;3.4;3.4;30
752;261170;240073;4.5;2015;1;N;4.1;4.1;4.1;52
752;261170;240061;6;2015;2;S;6.6;6.6;6.6;20
752;261170;240054;4.5;2015;2;S;5.4;5.4;5.4;10
752;261170;240042;6;2014;1;S;5.9;5.9;5.9;21
752;261170;240052;6;2014;2;S;5.7;5.7;5.7;11
752;261170;240062;4.5;2014;2;S;6;6;6;22
752;261170;240053;6;2015;2;S;5;5;5;10
752;261170;240141;6;2014;1;S;5.9;5.9;5.9;13
752;261170;240161;6;2015;1;S;6.3;6.3;6.3;11
752;261170;240063;6;2015;1;S;5.5;5.5;5.5;23
752;261170;240054;4.5;2014;2;N;3;3;3;12
752;261170;240071;6;2015;2;S;5.5;5.5;5.5;22
752;261170;240044;3;2014;1;S;7.7;7.7;7.7;33
752;261170;240131;6;2013;2;S;5.5;5.5;5.5;20
752;261170;240171;6;2015;2;S;5.7;5.7;5.7;23
752;261170;240180;12;2016;1;S;7.5;7.5;7.5;10
752;261170;240031;6;2013;2;S;6.4;6.4;6.4;20
752;261170;240061;6;2015;1;N;2.5;2.5;2.5;14
752;261170;240055;3;2014;2;S;6;6;6;21
752;261170;240132;4.5;2013;1;S;5.1;5.1;5.1;33
752;261170;240133;6;2013;2;S;5;5;5;20
752;261170;240502;3;2014;1;S;9;9;9;10
752;261170;620A016;3;2013;0;S;;;;
752;261170;240053;6;2014;2;N;1.4;1.4;1.4;12
752;261170;240162;4.5;2014;2;S;5.4;5.4;5.4;30
752;261170;240073;4.5;2015;2;S;6.8;6.8;6.8;21
752;261170;240051;6;2014;1;S;5.5;5.5;5.5;20
752;261170;240072;7.5;2015;2;S;5;5;5;14
752;261170;240041;6;2013;2;S;5.8;5.8;5.8;30
752;261170;240171;6;2015;1;N;4;4;4;12
752;261170;240033;4.5;2013;2;S;5;5;5;20
752;261170;240032;4.5;2013;2;S;6.8;6.8;6.8;22
752;261175;240042;6;2013;2;S;5.5;5.5;5.5;22
752;261175;240132;4.5;2013;2;S;6.8;6.8;6.8;21
752;261175;240073;4.5;2015;1;S;6.6;6.6;6.6;14
752;261175;240061;6;2014;2;S;5;5;5;41
752;261175;240043;4.5;2013;2;S;7;7;7;51
752;261175;240172;6;2015;1;S;5.3;5.3;5.3;42
752;261175;240404;3;2013;2;S;6.4;6.4;6.4;10
752;261175;240133;6;2013;1;S;5.4;5.4;5.4;10
752;261175;240053;6;2014;1;S;5.5;5.5;5.5;33
752;261175;240055;3;2014;1;S;6.2;6.2;6.2;22
752;261175;240071;6;2015;1;S;6.3;6.3;6.3;12
752;261175;240062;4.5;2014;2;S;5.8;5.8;5.8;31
752;261175;240032;4.5;2013;1;S;5.6;5.6;5.6;12
752;261175;240052;6;2014;1;S;6.2;6.2;6.2;32
752;261175;240141;6;2013;2;S;6.7;6.7;6.7;23
752;261175;240131;6;2013;1;N;3.7;3.7;3.7;10
752;261175;240051;6;2014;1;S;5.9;5.9;5.9;30
752;261175;240151;4.5;2014;1;S;6;6;6;33
752;261175;240132;4.5;2013;1;N;2.9;2.9;2.9;11
752;261175;240171;6;2015;1;S;6.7;6.7;6.7;13
752;261175;240033;4.5;2013;1;S;5;5;5;14
752;261175;240054;4.5;2014;1;S;5.6;5.6;5.6;32
752;261175;240072;7.5;2015;1;S;5.9;5.9;5.9;52
752;261175;240044;3;2013;2;S;9;9;9;41
752;261175;240064;3;2014;2;S;8.5;8.5;8.5;25
752;261175;240063;6;2014;2;S;5.4;5.4;5.4;43
752;261175;240180;12;2015;2;S;8.5;8.5;8.5;10
752;261175;240131;6;2013;2;S;5.7;5.7;5.7;10
752;261175;240161;6;2014;2;S;5.8;5.8;5.8;43
752;261175;240162;4.5;2014;2;S;6.6;6.6;6.6;10
752;261175;240031;6;2013;1;S;5.5;5.5;5.5;10
752;261175;240041;6;2013;2;S;5.9;5.9;5.9;50
752;261206;240072;7.5;2017;1;S;5.4;5.4;5.4;11
752;261206;240042;6;2014;1;S;5;5;5;22
752;261206;240054;4.5;2015;1;N;4.4;4.4;4.4;10
752;261206;240032;4.5;2013;2;S;7.7;7.7;7.7;12
752;261206;240171;6;2016;1;N;4.6;4.6;4.6;31
752;261206;240064;3;2015;1;S;7.9;7.9;7.9;33
752;261206;240054;4.5;2014;2;N;3;3;3;11
752;261206;240052;6;2014;2;S;6.6;6.6;6.6;12
752;261206;240161;6;2015;1;S;5.2;5.2;5.2;43
752;261206;240172;6;2016;2;S;5;5;5;20
752;261206;240033;4.5;2014;1;N;1.6;1.6;1.6;22
752;261206;240044;3;2014;1;S;8.7;8.7;8.7;21
752;261206;240041;6;2013;2;S;5.8;5.8;5.8;30
752;261206;240133;6;2014;1;N;2.8;2.8;2.8;40
752;261206;240133;6;2013;2;N;2.2;2.2;2.2;10
752;261206;240131;6;2013;2;S;6;6;6;10
752;261206;240133;6;2015;1;N;3;3;3;10
752;261206;240053;6;2015;2;N;3.1;3.1;3.1;10
752;261206;240402;3;2013;2;S;5.7;5.7;5.7;10
752;261206;240063;6;2015;2;S;6;6;6;32
752;261206;240061;6;2016;1;S;6.1;6.1;6.1;10
752;261206;240172;6;2016;1;N;1.9;1.9;1.9;33
752;261206;240053;6;2014;2;N;0.9;0.9;0.9;13
752;261206;240055;3;2014;2;S;5.7;5.7;5.7;31
752;261206;240061;6;2015;2;N;4;4;4;42
752;261206;240031;6;2014;1;N;4.1;4.1;4.1;22
752;261206;240141;6;2014;1;S;5.4;5.4;5.4;33
752;261206;240171;6;2016;2;S;6.3;6.3;6.3;10
752;261206;240151;4.5;2016;2;N;4.4;4.4;4.4;20
752;261206;240051;6;2014;2;S;5.4;5.4;5.4;10
752;261206;240151;4.5;2016;1;N;4.1;4.1;4.1;32
752;261206;240043;4.5;2014;1;S;5.7;5.7;5.7;13
752;261206;240133;6;2015;2;S;5;5;5;10
752;261206;240053;6;2015;1;N;2.9;2.9;2.9;10
752;261206;240031;6;2014;2;S;6;6;6;31
752;261206;240162;4.5;2015;2;S;5.4;5.4;5.4;20
752;261206;240053;6;2016;1;S;5;5;5;10
752;261206;240071;6;2016;2;S;6.2;6.2;6.2;22
752;261206;240132;4.5;2013;2;S;6.2;6.2;6.2;12
752;261206;240180;12;2017;1;S;6;6;6;10
752;261206;240151;4.5;2015;2;N;3.9;3.9;3.9;24
752;261206;240151;4.5;2017;1;S;5.3;5.3;5.3;30
752;261206;240033;4.5;2015;1;S;5;5;5;40
752;261206;240054;4.5;2016;1;S;6.3;6.3;6.3;10
752;261206;240073;4.5;2016;2;S;5;5;5;41
752;261206;240062;4.5;2015;1;S;5.8;5.8;5.8;32
752;261214;240162;4.5;2014;2;S;9;9;9;10
752;261214;240051;6;2014;1;S;7.9;7.9;7.9;20
752;261214;240151;4.5;2014;1;S;8.3;8.3;8.3;24
